"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/17/2023","TIME","           92:27","","           00:32","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/18/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/18/2023","TIME","           92:43","","           00:16","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/19/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/19/2023","TIME","           92:59","","           00:16","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/20/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/20/2023","TIME","           93:15","","           00:16","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/21/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/21/2023","TIME","           93:15","","           00:00","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/22/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/22/2023","TIME","           93:31","","           00:16","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/23/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/23/2023","TIME","           93:47","","           00:16","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/24/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/24/2023","TIME","           94:03","","           00:16","","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/25/2023","VOLUME","             111","KGL","               0","KGL","1","Of","1"
"ICC - IRRInet Control Center","MEAC","4/30/2023","Accumulation Status Report","Valve/Group:","BV2","","Date","Type"," ","Counter"," ","Quantity",,"4/25/2023","TIME","           94:19","","           00:16","","1","Of","1"
